printedYear,startMonth,startDay,endMonth,endDay,parish,cause,count,parishTotal,parishPlague,canonicalDBN
1666,January,22,January,29,"Katherine-Coleman, in Fenchurch-street",Cough,1.0,3.0,,St Katherine Coleman
1666,January,22,January,29,"Katherine-Coleman, in Fenchurch-street",Tissick,1.0,3.0,,St Katherine Coleman
1669,June,22,June,29,"Katherine-Coleman, in Fenchurch-street",Small pox,1.0,1.0,,St Katherine Coleman
1669,July,27,August,3,"Katherine-Coleman, in Fenchurch-street",Gripeing in ye gutts,1.0,1.0,,St Katherine Coleman
1669,August,3,August,10,"Katherine-Coleman, in Fenchurch-street",Infants,1.0,1.0,,St Katherine Coleman
1669,August,17,August,24,"Katherine-Coleman, in Fenchurch-street",Thrush,1.0,1.0,,St Katherine Coleman
1669,August,24,August,31,"Katherine-Coleman, in Fenchurch-street",Gripeing in ye gutts,1.0,1.0,,St Katherine Coleman
1669,October,5,October,12,"Katherine-Coleman, in Fenchurch-street",ffeaver,1.0,1.0,,St Katherine Coleman
1669,December,14,December,21,"Katherine-Coleman, in Fenchurch-street",Consumpcon,2.0,3.0,,St Katherine Coleman
1669,December,14,December,21,"Katherine-Coleman, in Fenchurch-street",Riseing of ye lights,1.0,3.0,,St Katherine Coleman
1669,December,21,December,28,"Katherine-Coleman, in Fenchurch-street",Bedridden,1.0,2.0,,St Katherine Coleman
1669,December,21,December,28,"Katherine-Coleman, in Fenchurch-street",Consumpcon,1.0,2.0,,St Katherine Coleman
1665,March,13,March,20,"Margaret-Moses, in Fridaystreet",Teeth,1.0,1.0,,St Margaret Moses
1666,April,10,April,17,"Margaret-Moses, in Fridaystreet",Gripeing in ye gutts,1.0,,,St Margaret Moses
1666,May,22,May,29,"Margaret-Moses, in Fridaystreet",Consumpcon,1.0,1.0,,St Margaret Moses
1665,March,13,March,20,"Mary, in Aldermanbury",Dropsy,1.0,1.0,,St Mary Aldermanbury
1669,August,3,August,10,"Mary, in Aldermanbury",Teeth,1.0,1.0,,St Mary Aldermanbury
1669,August,24,August,31,"Mary, in Aldermanbury",Gripeing in ye gutts,1.0,2.0,,St Mary Aldermanbury
1669,August,24,August,31,"Mary, in Aldermanbury",Infants,1.0,2.0,,St Mary Aldermanbury
1669,October,5,October,12,"Mary, in Aldermanbury",Gripeing in ye gutts,1.0,1.0,,St Mary Aldermanbury
1665,March,13,March,20,"Mary-Mounthaw, near Broken-wharf",Plague,1.0,1.0,1.0,St Mary Mounthaw
1665,March,13,March,20,"Mary-Summerset, at Broken-wharf",Stilborne,1.0,1.0,,St Mary Somerset
1666,July,10,July,17,"Mary-Summerset, at Broken-wharf",Consumpcon,1.0,2.0,,St Mary Somerset
1666,July,10,July,17,"Mary-Summerset, at Broken-wharf",Teeth,1.0,2.0,,St Mary Somerset
1669,June,22,June,29,"Mary-Summerset, at Broken-wharf",Gripeing in ye gutts,1.0,1.0,,St Mary Somerset
1669,July,13,July,20,"Mary-Summerset, at Broken-wharf",Consumpcon,1.0,1.0,,St Mary Somerset
1669,August,24,August,31,"Mary-Summerset, at Broken-wharf",Gripeing in ye gutts,1.0,1.0,,St Mary Somerset
1669,September,21,September,28,"Mary-Summerset, at Broken-wharf",Gripeing in ye gutts,1.0,1.0,,St Mary Somerset
1669,October,5,October,12,"Mary-Summerset, at Broken-wharf",Small pox,1.0,1.0,,St Mary Somerset
1665,March,13,March,20,Martins-Ludgate,Consumpcon,1.0,1.0,,St Martin Ludgate
1669,October,5,October,12,Martins-Ludgate,Aged,1.0,1.0,,St Martin Ludgate
1665,March,13,March,20,"Martins-Orgars, near Canningstreet",Consumpcon,1.0,1.0,,St Martin Orgar
1669,September,21,September,28,"Martins-Orgars, near Canningstreet",Wind,1.0,1.0,,St Martin Orgar
1669,October,5,October,12,"Martins-Orgars, near Canningstreet",Spotted ffeaver,1.0,1.0,,St Martin Orgar
1665,March,13,March,20,"Michael-Bassishaw, near Guildhal",Convulcon,1.0,3.0,,St Michael Bassishaw
1665,March,13,March,20,"Michael-Bassishaw, near Guildhal",ffeaver,1.0,3.0,,St Michael Bassishaw
1665,March,13,March,20,"Michael-Bassishaw, near Guildhal",Tissick,1.0,3.0,,St Michael Bassishaw
1666,April,10,April,17,"Michael-Bassishaw, near Guildhal",ffeaver,1.0,1.0,,St Michael Bassishaw
1669,August,3,August,10,"Michael-Bassishaw, near Guildhal",Teeth,1.0,1.0,,St Michael Bassishaw
1669,September,21,September,28,"Michael-Bassishaw, near Guildhal",Consumpcon,1.0,2.0,,St Michael Bassishaw
1669,September,21,September,28,"Michael-Bassishaw, near Guildhal",ffeaver,1.0,2.0,,St Michael Bassishaw
1669,December,21,December,28,"Michael-Bassishaw, near Guildhal",Stoping of ye Stomack,1.0,1.0,,St Michael Bassishaw
1665,March,13,March,20,Michael-Cornhil,Ague,1.0,2.0,,St Michael Cornhill
1665,March,13,March,20,Michael-Cornhil,Consumpcon,1.0,2.0,,St Michael Cornhill
1666,April,10,April,17,Michael-Cornhil,Plague,2.0,2.0,2.0,St Michael Cornhill
1666,July,10,July,17,Michael-Cornhil,Infant,1.0,1.0,,St Michael Cornhill
1669,June,15,June,22,Michael-Cornhil,ffeaver,1.0,1.0,,St Michael Cornhill
1669,July,27,August,3,Michael-Cornhil,Aged,1.0,2.0,,St Michael Cornhill
1669,July,27,August,3,Michael-Cornhil,ffeaver,1.0,2.0,,St Michael Cornhill
1669,August,24,August,31,Michael-Cornhil,Gripeing in ye gutts,1.0,1.0,,St Michael Cornhill
1669,September,21,September,28,Michael-Cornhil,Aged,1.0,2.0,,St Michael Cornhill
1669,September,21,September,28,Michael-Cornhil,Gripeing in ye gutts,1.0,2.0,,St Michael Cornhill
1669,December,7,December,14,Michael-Cornhil,ffeaver,1.0,2.0,,St Michael Cornhill
1669,December,7,December,14,Michael-Cornhil,Suddenly,1.0,2.0,,St Michael Cornhill
1669,December,14,December,21,Michael-Cornhil,Kild by the fall of a peece of Timber,1.0,1.0,,St Michael Cornhill
1665,March,13,March,20,Mildred-Breadstreet,Tissick,1.0,1.0,,St Mildred Bread Street
1669,August,3,August,10,Mildred-Breadstreet,Consumpcon,1.0,1.0,,St Mildred Bread Street
1669,August,24,August,31,Mildred-Breadstreet,Consumpcon,1.0,2.0,,St Mildred Bread Street
1669,August,24,August,31,Mildred-Breadstreet,Tooth,1.0,2.0,,St Mildred Bread Street
1665,March,13,March,20,"Olaves-Hartstreet, in Crutchet-Fryers",Consumpcon,2.0,2.0,,St Olave Hart Street
1666,April,10,April,17,"Olaves-Hartstreet, in Crutchet-Fryers",ffeaver,1.0,,,St Olave Hart Street
1666,April,10,April,17,"Olaves-Hartstreet, in Crutchet-Fryers",Teeth,1.0,,,St Olave Hart Street
1666,September,18,September,25,"Olaves-Hartstreet, in Crutchet-Fryers",Gripeing in ye gutts,1.0,2.0,1.0,St Olave Hart Street
1666,September,18,September,25,"Olaves-Hartstreet, in Crutchet-Fryers",Plague,1.0,2.0,1.0,St Olave Hart Street
1666,January,1,January,8,"Olaves-Hartstreet, in Crutchet-Fryers",Consumpcon,1.0,2.0,,St Olave Hart Street
1666,January,1,January,8,"Olaves-Hartstreet, in Crutchet-Fryers",Cough,1.0,2.0,,St Olave Hart Street
1666,January,8,January,15,"Olaves-Hartstreet, in Crutchet-Fryers",Impostume,1.0,4.0,,St Olave Hart Street
1666,January,8,January,15,"Olaves-Hartstreet, in Crutchet-Fryers",Riseing of ye lights,1.0,4.0,,St Olave Hart Street
1666,January,8,January,15,"Olaves-Hartstreet, in Crutchet-Fryers",Stoping of ye Stomack,2.0,4.0,,St Olave Hart Street
1666,January,15,January,22,"Olaves-Hartstreet, in Crutchet-Fryers",Consumpcon,1.0,1.0,,St Olave Hart Street
1666,January,22,January,29,"Olaves-Hartstreet, in Crutchet-Fryers",Headach,1.0,1.0,,St Olave Hart Street
1667,March,10,March,17,"Olaves-Hartstreet, in Crutchet-Fryers",Gripeing in ye gutts,1.0,2.0,,St Olave Hart Street
1667,March,10,March,17,"Olaves-Hartstreet, in Crutchet-Fryers",Small pox,1.0,2.0,,St Olave Hart Street
1667,April,23,April,30,"Olaves-Hartstreet, in Crutchet-Fryers",Chrisoms,1.0,1.0,,St Olave Hart Street
1669,June,1,June,8,"Olaves-Hartstreet, in Crutchet-Fryers",Convulcon,1.0,2.0,,St Olave Hart Street
1669,June,1,June,8,"Olaves-Hartstreet, in Crutchet-Fryers",Gripeing in ye gutts,1.0,2.0,,St Olave Hart Street
1669,July,13,July,20,"Olaves-Hartstreet, in Crutchet-Fryers",Aged,1.0,1.0,,St Olave Hart Street
1669,July,27,August,3,"Olaves-Hartstreet, in Crutchet-Fryers",Consumpcon,1.0,2.0,,St Olave Hart Street
1669,July,27,August,3,"Olaves-Hartstreet, in Crutchet-Fryers",Stilborne,1.0,2.0,,St Olave Hart Street
1669,August,3,August,10,"Olaves-Hartstreet, in Crutchet-Fryers",Gripeing in ye gutts,1.0,1.0,,St Olave Hart Street
1669,August,17,August,24,"Olaves-Hartstreet, in Crutchet-Fryers",Gripeing in ye gutts,1.0,1.0,,St Olave Hart Street
1669,August,24,August,31,"Olaves-Hartstreet, in Crutchet-Fryers",Impostume,1.0,1.0,,St Olave Hart Street
1669,September,21,September,28,"Olaves-Hartstreet, in Crutchet-Fryers",Aged,1.0,1.0,,St Olave Hart Street
1669,October,5,October,12,"Olaves-Hartstreet, in Crutchet-Fryers",Gripeing in ye gutts,1.0,2.0,,St Olave Hart Street
1669,October,5,October,12,"Olaves-Hartstreet, in Crutchet-Fryers",Small pox,1.0,2.0,,St Olave Hart Street
1669,November,16,November,23,"Olaves-Hartstreet, in Crutchet-Fryers",Gripeing in ye gutts,1.0,1.0,,St Olave Hart Street
1669,December,7,December,14,"Olaves-Hartstreet, in Crutchet-Fryers",Chrisoms,1.0,4.0,,St Olave Hart Street
1669,December,7,December,14,"Olaves-Hartstreet, in Crutchet-Fryers",Dropsy,1.0,4.0,,St Olave Hart Street
1669,December,7,December,14,"Olaves-Hartstreet, in Crutchet-Fryers",Teeth,1.0,4.0,,St Olave Hart Street
1669,December,7,December,14,"Olaves-Hartstreet, in Crutchet-Fryers",Tissick,1.0,4.0,,St Olave Hart Street
1669,December,14,December,21,"Olaves-Hartstreet, in Crutchet-Fryers",Stilborne,1.0,1.0,,St Olave Hart Street
1665,March,13,March,20,"Peters, near Paulswharfe",Hangd herselfe,1.0,1.0,,St Peter Paul's Wharf
1666,July,10,July,17,"Peters, near Paulswharfe",Consumpcon,1.0,1.0,,St Peter Paul's Wharf
1665,March,13,March,20,"Stevens, in Colemanstreet",Smalpox,1.0,2.0,,St Stephen Coleman Street
1665,March,13,March,20,"Stevens, in Colemanstreet",Stoping of ye Stomack,1.0,2.0,,St Stephen Coleman Street
1666,April,10,April,17,"Stevens, in Colemanstreet",Childbed,1.0,2.0,,St Stephen Coleman Street
1666,April,10,April,17,"Stevens, in Colemanstreet",Dropsy,1.0,2.0,,St Stephen Coleman Street
1666,July,10,July,17,"Stevens, in Colemanstreet",Consumpcon,1.0,2.0,,St Stephen Coleman Street
1666,July,10,July,17,"Stevens, in Colemanstreet",Stoping of ye Stomack,1.0,2.0,,St Stephen Coleman Street
1666,February,12,February,19,"Stevens, in Colemanstreet",Aged,1.0,3.0,,St Stephen Coleman Street
1666,February,12,February,19,"Stevens, in Colemanstreet",ffeaver,1.0,3.0,,St Stephen Coleman Street
1666,February,12,February,19,"Stevens, in Colemanstreet",Spotted ffeaver,1.0,3.0,,St Stephen Coleman Street
1667,March,10,March,17,"Stevens, in Colemanstreet",Aged,1.0,3.0,,St Stephen Coleman Street
1667,March,10,March,17,"Stevens, in Colemanstreet",Stoping of ye Stomack,2.0,3.0,,St Stephen Coleman Street
1669,June,15,June,22,"Stevens, in Colemanstreet",Convulcon,1.0,3.0,,St Stephen Coleman Street
1669,June,15,June,22,"Stevens, in Colemanstreet",Dropsy,1.0,3.0,,St Stephen Coleman Street
1669,June,15,June,22,"Stevens, in Colemanstreet",Jaundies,1.0,3.0,,St Stephen Coleman Street
1669,June,22,June,29,"Stevens, in Colemanstreet",Consumpcon,1.0,1.0,,St Stephen Coleman Street
1669,July,13,July,20,"Stevens, in Colemanstreet",Gripeing in ye gutts,3.0,3.0,,St Stephen Coleman Street
1669,July,20,July,27,"Stevens, in Colemanstreet",Wormes,1.0,1.0,,St Stephen Coleman Street
1669,July,27,August,3,"Stevens, in Colemanstreet",Gripeing in ye gutts,1.0,2.0,,St Stephen Coleman Street
1669,July,27,August,3,"Stevens, in Colemanstreet",fflux,1.0,2.0,,St Stephen Coleman Street
1669,August,3,August,10,"Stevens, in Colemanstreet",Cancer,1.0,1.0,,St Stephen Coleman Street
1669,August,17,August,24,"Stevens, in Colemanstreet",Childbed,1.0,3.0,,St Stephen Coleman Street
1669,August,17,August,24,"Stevens, in Colemanstreet",Gripeing in ye gutts,2.0,3.0,,St Stephen Coleman Street
1669,August,24,August,31,"Stevens, in Colemanstreet",Gripeing in ye gutts,1.0,2.0,,St Stephen Coleman Street
1669,August,24,August,31,"Stevens, in Colemanstreet",Small pox,1.0,2.0,,St Stephen Coleman Street
1669,September,21,September,28,"Stevens, in Colemanstreet",Gripeing in ye gutts,2.0,3.0,,St Stephen Coleman Street
1669,September,21,September,28,"Stevens, in Colemanstreet",Spotted ffeaver,1.0,3.0,,St Stephen Coleman Street
1669,October,5,October,12,"Stevens, in Colemanstreet",ffeaver,1.0,2.0,,St Stephen Coleman Street
1669,October,5,October,12,"Stevens, in Colemanstreet",Gripeing in ye gutts,1.0,2.0,,St Stephen Coleman Street
1669,November,16,November,23,"Stevens, in Colemanstreet",Consumpcon,1.0,4.0,,St Stephen Coleman Street
1669,November,16,November,23,"Stevens, in Colemanstreet",ffeaver,1.0,4.0,,St Stephen Coleman Street
1669,November,16,November,23,"Stevens, in Colemanstreet",fflux,1.0,4.0,,St Stephen Coleman Street
1669,November,16,November,23,"Stevens, in Colemanstreet",Gripes,1.0,4.0,,St Stephen Coleman Street
1669,December,7,December,14,"Stevens, in Colemanstreet",Dropsy,1.0,1.0,,St Stephen Coleman Street
1669,December,14,December,21,"Stevens, in Colemanstreet",Stoping of ye Stomack,1.0,1.0,,St Stephen Coleman Street
1669,December,21,December,28,"Stevens, in Colemanstreet",Abortive,1.0,4.0,,St Stephen Coleman Street
1669,December,21,December,28,"Stevens, in Colemanstreet",Consumpcon,1.0,4.0,,St Stephen Coleman Street
1669,December,21,December,28,"Stevens, in Colemanstreet",Small pox,2.0,4.0,,St Stephen Coleman Street
1665,March,13,March,20,Andrew-Holborn,Aged,1.0,9.0,1.0,St Andrew Holborn
1665,March,13,March,20,Andrew-Holborn,Consumpcon,2.0,9.0,1.0,St Andrew Holborn
1665,March,13,March,20,Andrew-Holborn,Dropsy,1.0,9.0,1.0,St Andrew Holborn
1665,March,13,March,20,Andrew-Holborn,ffeaver,1.0,9.0,1.0,St Andrew Holborn
1665,March,13,March,20,Andrew-Holborn,Plague,1.0,9.0,1.0,St Andrew Holborn
1665,March,13,March,20,Andrew-Holborn,Riseing of ye lights,1.0,9.0,1.0,St Andrew Holborn
1665,March,13,March,20,Andrew-Holborn,Surfett,2.0,9.0,1.0,St Andrew Holborn
1666,April,10,April,17,Andrew-Holborn,Consumpcon,5.0,11.0,3.0,St Andrew Holborn
1666,April,10,April,17,Andrew-Holborn,Convulcon,1.0,11.0,3.0,St Andrew Holborn
1666,April,10,April,17,Andrew-Holborn,Dropsy,1.0,11.0,3.0,St Andrew Holborn
1666,April,10,April,17,Andrew-Holborn,Ricketts,1.0,11.0,3.0,St Andrew Holborn
1666,April,10,April,17,Andrew-Holborn,Plague,3.0,11.0,3.0,St Andrew Holborn
1666,May,22,May,29,Andrew-Holborn,Consumpcon,1.0,5.0,,St Andrew Holborn
1666,May,22,May,29,Andrew-Holborn,ffeaver,2.0,5.0,,St Andrew Holborn
1666,May,22,May,29,Andrew-Holborn,Palsy,1.0,5.0,,St Andrew Holborn
1666,May,22,May,29,Andrew-Holborn,Riseing of ye lights,1.0,5.0,,St Andrew Holborn
1666,July,10,July,17,Andrew-Holborn,Consumpcon,2.0,6.0,,St Andrew Holborn
1666,July,10,July,17,Andrew-Holborn,Dropsy,1.0,6.0,,St Andrew Holborn
1666,July,10,July,17,Andrew-Holborn,Ricketts,1.0,6.0,,St Andrew Holborn
1666,July,10,July,17,Andrew-Holborn,Riseing of ye lights,2.0,6.0,,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Consumpcon,1.0,8.0,1.0,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Childbed,1.0,8.0,1.0,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Chrisoms,1.0,8.0,1.0,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Dropsy,1.0,8.0,1.0,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Hanged himself,1.0,8.0,1.0,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Plague,1.0,8.0,1.0,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Surfett,1.0,8.0,1.0,St Andrew Holborn
1666,September,18,September,25,Andrew-Holborn,Teeth,1.0,8.0,1.0,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Consumpcon,8.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Convulcon,1.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Dropsy,8.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Surfett,3.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Riseing of ye lights,4.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Stilborne,3.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Stoping of ye Stomack,1.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Consumpcon,8.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Convulcon,1.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Dropsy,8.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Surfett,3.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Riseing of ye lights,4.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Stilborne,3.0,28.0,,St Andrew Holborn
1666,January,1,January,8,Andrew-Holborn,Stoping of ye Stomack,1.0,28.0,,St Andrew Holborn
1666,January,8,January,15,Andrew-Holborn,Consumpcon,4.0,16.0,,St Andrew Holborn
1666,January,8,January,15,Andrew-Holborn,Dropsy,3.0,16.0,,St Andrew Holborn
1666,January,8,January,15,Andrew-Holborn,Riseing of ye lights,4.0,16.0,,St Andrew Holborn
1666,January,8,January,15,Andrew-Holborn,Infant,1.0,16.0,,St Andrew Holborn
1666,January,8,January,15,Andrew-Holborn,Stilborne,1.0,16.0,,St Andrew Holborn
1666,January,8,January,15,Andrew-Holborn,Surfett,2.0,16.0,,St Andrew Holborn
1666,January,8,January,15,Andrew-Holborn,Teeth,1.0,16.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,Aged,1.0,15.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,Consumpcon,4.0,15.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,Dropsy,3.0,15.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,Riseing of ye lights,2.0,15.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,fflux,2.0,15.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,Surfett,1.0,15.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,Teeth,1.0,15.0,,St Andrew Holborn
1666,January,15,January,22,Andrew-Holborn,Wounded,1.0,15.0,,St Andrew Holborn
1666,January,22,January,29,Andrew-Holborn,Dropsy,5.0,12.0,,St Andrew Holborn
1666,January,22,January,29,Andrew-Holborn,Impostume,1.0,12.0,,St Andrew Holborn
1666,January,22,January,29,Andrew-Holborn,Riseing of ye lights,4.0,12.0,,St Andrew Holborn
1666,January,22,January,29,Andrew-Holborn,Stilborne,1.0,12.0,,St Andrew Holborn
1666,January,22,January,29,Andrew-Holborn,Stoping of ye Stomack,1.0,12.0,,St Andrew Holborn
1666,February,12,February,19,Andrew-Holborn,Consumpcon,4.0,12.0,,St Andrew Holborn
1666,February,12,February,19,Andrew-Holborn,Dropsy,2.0,12.0,,St Andrew Holborn
1666,February,12,February,19,Andrew-Holborn,ffeaver,1.0,12.0,,St Andrew Holborn
1666,February,12,February,19,Andrew-Holborn,Gripes,1.0,12.0,,St Andrew Holborn
1666,February,12,February,19,Andrew-Holborn,Riseing of ye lights,3.0,12.0,,St Andrew Holborn
1666,February,12,February,19,Andrew-Holborn,Tissick,1.0,12.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,Consumpcon,4.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,Dropsy,4.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,ffeaver,3.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,Gripes,4.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,Riseing of ye lights,3.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,fflox,1.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,Ricketts,1.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,Stilborne,1.0,22.0,,St Andrew Holborn
1667,March,10,March,17,Andrew-Holborn,Timpany,1.0,22.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Consumpcon,5.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Dropsy,1.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Executed,1.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Gripes,3.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Impostume ,1.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Infants,1.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Riseing of ye lights,3.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Stilborne,3.0,20.0,,St Andrew Holborn
1667,April,23,April,30,Andrew-Holborn,Tissick,2.0,20.0,,St Andrew Holborn
