unique_identifier,start_day,start_month,start_year,end_day,end_month,end_year,parish_name,count,count_type,week,bill_type,source,year
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Nicholas Coleabby,24,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Nicholas Olaves,18,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Olave Hartstreet,42,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Olave Jewry,21,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Olave Silverstreet,37,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Pancras,10,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Peter Ad Vincula,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Peter Cheap,9,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Peter Cornhil,41,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Peter Paulswharf,10,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Peter Poor,32,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Steven Colemanstreet,30,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Steven Walbrook,24,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Swithin,27,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Thomas Apostles,23,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Trinity Parish,0,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Andrew Holborn,841,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Bartholomew Great,74,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Bartholomew Less,31,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Botolph Aldersgate,209,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Botolph Aldgate,840,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Botolph Bishopsgate,535,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Bridewel Precinct,25,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Bridget,381,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St John Southwark,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Dunstan West,269,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St George Southwark,329,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Giles Cripplegate,1315,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Olave Southwark,804,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Saviours Southwark,594,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,S Sepulchres Parish,649,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Thomas Southwark,75,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Trinity Minories,38,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Pesthouse Without the Walls,0,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Ann in Middlesex,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Christ Church in Middlesex,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Christ Church in Surry,143,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St George in Bloomsburg,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St George in Middlesex,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St George by Queen's Square,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Giles in the Field,1120,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Hackney Parish,108,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St John at Wapping,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St James Clerkenwel,312,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Katharine Tower,224,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Lambeth Parish,297,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Leonard Shoreditch,452,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Luke in Middlesex,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Magdalen Bermondsey,504,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Matthew at Bethnal Green,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Mary Islington,123,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Mary Newington,202,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Mary Whitechappel,1030,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Pauls Shadwel,593,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Rothorith Parish,153,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Stepney Parish,1823,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Ann in Westminster,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Clement Danes,522,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St George Hanover-square,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St James in Westminster,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St John the Evangelist,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Paul Covent Garden,152,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Martin in the fields,2059,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Mary Savoy,111,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Mary le Strand,,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,St Margaret Westminster,779,Total,90,General,millar post-plague,1681
Millar-1681-1682-GeneralBill,19,December,1681,19,December,1682,Pesthouse in Westminster,0,Total,90,General,millar post-plague,1681
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Alban Woodstreet,26,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows Barking,104,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows Breadstreet,14,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows Great,47,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows Honylane,0,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows Lesse,22,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows Lumbardstreet,24,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows Stayning,28,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Alhallows the Wall,71,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Alphage,27,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Andrew Hubbard,16,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Andrew Undershaft,39,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Andrew Wardrobe,47,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Ann Aldersgate,58,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Ann Blackfryers,102,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Antholins Parish,29,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Austins Parish,13,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Bartholomew Exchange,17,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Bennet Fynck,24,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Bennet Gracechurch,15,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Bennet Paulswharf,46,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Bennet Sherehog,2,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Botolph Billingsgate,9,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,Christ Church,85,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Christophers,15,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Clement Eastcheap,24,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Dionis Backchurch,39,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Dunstan East,85,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Edmund Lumbardstr.,30,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Ethelborough,15,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Faith,39,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Foster,30,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Gabriel Fenchurch,18,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St George Botolphlane,11,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Gregory by St Pauls,82,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Hellen,30,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St James Dukes place,22,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St James Garlickhithe,63,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St John Baptist,18,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St John Evangelist,9,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St John Zachary,28,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Katharine Coleman,48,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Katharine Creechurch,79,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Lawrence Jewry,46,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Lawrence Pountney,15,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Leonard Eastcheap,14,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Leonard Fosterlane,29,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Magnus Parish,45,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Margaret Lothbury,33,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Margaret Moses,2,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Margaret Newfishstreet,0,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Margaret Pattons,12,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Mary Abchurch,27,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Mary Aldermanbury,30,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Mary Aldermary,42,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Mary le Bow,11,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Mary Bothaw,7,Total,90,General,millar post-plague,1682
Millar-1682-1683-GeneralBill,19,December,1682,18,December,1683,St Mary Colechurch,5,Total,90,General,millar post-plague,1682
