year,week,unique_identifier,start_day,start_month,end_day,end_month,parish_name,count,missing,illegible,source,version,bill_type,start_year,end_year,count_type
1701,17,Laxton-1701-17-recto,8,April,15,April,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,17,Laxton-1701-17-recto,8,April,15,April,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,18,Laxton-1701-18-recto,15,April,22,April,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,18,Laxton-1701-18-recto,15,April,22,April,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,18,Laxton-1701-18-recto,15,April,22,April,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,18,Laxton-1701-18-recto,15,April,22,April,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,19,Laxton-1701-19-recto,22,April,29,April,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,19,Laxton-1701-19-recto,22,April,29,April,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,19,Laxton-1701-19-recto,22,April,29,April,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,19,Laxton-1701-19-recto,22,April,29,April,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,20,Laxton-1701-20-recto,29,April,6,May,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,20,Laxton-1701-20-recto,29,April,6,May,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,20,Laxton-1701-20-recto,29,April,6,May,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,20,Laxton-1701-20-recto,29,April,6,May,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,21,Laxton-1701-21-recto,6,May,13,May,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,21,Laxton-1701-21-recto,6,May,13,May,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,21,Laxton-1701-21-recto,6,May,13,May,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,21,Laxton-1701-21-recto,6,May,13,May,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,22,Laxton-1701-22-recto,13,May,20,May,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,22,Laxton-1701-22-recto,13,May,20,May,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,22,Laxton-1701-22-recto,13,May,20,May,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,22,Laxton-1701-22-recto,13,May,20,May,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,23,Laxton-1701-23-recto,20,May,27,May,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,23,Laxton-1701-23-recto,20,May,27,May,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,23,Laxton-1701-23-recto,20,May,27,May,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,23,Laxton-1701-23-recto,20,May,27,May,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,24,Laxton-1701-24-recto,27,May,3,June,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,24,Laxton-1701-24-recto,27,May,3,June,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,24,Laxton-1701-24-recto,27,May,3,June,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,24,Laxton-1701-24-recto,27,May,3,June,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,25,Laxton-1701-25-recto,3,June,10,June,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,25,Laxton-1701-25-recto,3,June,10,June,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,25,Laxton-1701-25-recto,3,June,10,June,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,25,Laxton-1701-25-recto,3,June,10,June,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,26,Laxton-1701-26-recto,10,June,17,June,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,26,Laxton-1701-26-recto,10,June,17,June,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,26,Laxton-1701-26-recto,10,June,17,June,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,26,Laxton-1701-26-recto,10,June,17,June,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,27,Laxton-1701-27-recto,17,June,24,June,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,27,Laxton-1701-27-recto,17,June,24,June,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,27,Laxton-1701-27-recto,17,June,24,June,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,27,Laxton-1701-27-recto,17,June,24,June,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,28,Laxton-1701-28-recto,24,June,1,July,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,28,Laxton-1701-28-recto,24,June,1,July,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,28,Laxton-1701-28-recto,24,June,1,July,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,28,Laxton-1701-28-recto,24,June,1,July,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,29,Laxton-1701-29-recto,1,July,7,July,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,29,Laxton-1701-29-recto,1,July,7,July,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,29,Laxton-1701-29-recto,1,July,7,July,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,29,Laxton-1701-29-recto,1,July,7,July,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,30,Laxton-1701-30-recto,8,July,15,July,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,30,Laxton-1701-30-recto,8,July,15,July,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,30,Laxton-1701-30-recto,8,July,15,July,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,30,Laxton-1701-30-recto,8,July,15,July,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,31,Laxton-1701-31-recto,15,July,22,July,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,31,Laxton-1701-31-recto,15,July,22,July,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,31,Laxton-1701-31-recto,15,July,22,July,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,31,Laxton-1701-31-recto,15,July,22,July,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,32,Laxton-1701-32-recto,22,July,29,July,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,32,Laxton-1701-32-recto,22,July,29,July,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,32,Laxton-1701-32-recto,22,July,29,July,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,32,Laxton-1701-32-recto,22,July,29,July,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,33,Laxton-1701-33-recto,29,July,5,August,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,33,Laxton-1701-33-recto,29,July,5,August,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,33,Laxton-1701-33-recto,29,July,5,August,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,33,Laxton-1701-33-recto,29,July,5,August,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,34,Laxton-1701-34-recto,5,August,12,August,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,34,Laxton-1701-34-recto,5,August,12,August,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,34,Laxton-1701-34-recto,5,August,12,August,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,34,Laxton-1701-34-recto,5,August,12,August,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,35,Laxton-1701-35-recto,12,August,19,August,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,35,Laxton-1701-35-recto,12,August,19,August,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,35,Laxton-1701-35-recto,12,August,19,August,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,35,Laxton-1701-35-recto,12,August,19,August,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,36,Laxton-1701-36-recto,19,August,26,August,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,36,Laxton-1701-36-recto,19,August,26,August,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,36,Laxton-1701-36-recto,19,August,26,August,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,36,Laxton-1701-36-recto,19,August,26,August,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,37,Laxton-1701-37-recto,26,August,2,September,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,37,Laxton-1701-37-recto,26,August,2,September,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,37,Laxton-1701-37-recto,26,August,2,September,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,37,Laxton-1701-37-recto,26,August,2,September,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,38,Laxton-1701-38-recto,2,September,9,September,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,38,Laxton-1701-38-recto,2,September,9,September,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,38,Laxton-1701-38-recto,2,September,9,September,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,38,Laxton-1701-38-recto,2,September,9,September,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,39,Laxton-1701-39-recto,9,September,16,September,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,39,Laxton-1701-39-recto,9,September,16,September,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,39,Laxton-1701-39-recto,9,September,16,September,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,39,Laxton-1701-39-recto,9,September,16,September,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,40,Laxton-1701-40-recto,16,September,23,September,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,40,Laxton-1701-40-recto,16,September,23,September,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,40,Laxton-1701-40-recto,16,September,23,September,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,40,Laxton-1701-40-recto,16,September,23,September,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,41,Laxton-1701-41-recto,23,September,30,September,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,41,Laxton-1701-41-recto,23,September,30,September,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,41,Laxton-1701-41-recto,23,September,30,September,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,41,Laxton-1701-41-recto,23,September,30,September,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,42,Laxton-1701-42-recto,30,September,7,October,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,42,Laxton-1701-42-recto,30,September,7,October,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,42,Laxton-1701-42-recto,30,September,7,October,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,42,Laxton-1701-42-recto,30,September,7,October,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,43,Laxton-1701-43-recto,7,October,14,October,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,43,Laxton-1701-43-recto,7,October,14,October,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,43,Laxton-1701-43-recto,7,October,14,October,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,43,Laxton-1701-43-recto,7,October,14,October,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,44,Laxton-1701-44-recto,14,October,21,October,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,44,Laxton-1701-44-recto,14,October,21,October,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,44,Laxton-1701-44-recto,14,October,21,October,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,44,Laxton-1701-44-recto,14,October,21,October,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,45,Laxton-1701-45-recto,21,October,28,October,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,45,Laxton-1701-45-recto,21,October,28,October,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,45,Laxton-1701-45-recto,21,October,28,October,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,45,Laxton-1701-45-recto,21,October,28,October,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,46,Laxton-1701-46-recto,28,October,4,November,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,46,Laxton-1701-46-recto,28,October,4,November,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,46,Laxton-1701-46-recto,28,October,4,November,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,46,Laxton-1701-46-recto,28,October,4,November,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,47,Laxton-1701-47-recto,4,November,11,November,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,47,Laxton-1701-47-recto,4,November,11,November,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,47,Laxton-1701-47-recto,4,November,11,November,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,47,Laxton-1701-47-recto,4,November,11,November,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,48,Laxton-1701-48-recto,11,November,18,November,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,48,Laxton-1701-48-recto,11,November,18,November,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,48,Laxton-1701-48-recto,11,November,18,November,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,48,Laxton-1701-48-recto,11,November,18,November,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,49,Laxton-1701-49-recto,18,November,25,November,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,49,Laxton-1701-49-recto,18,November,25,November,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,49,Laxton-1701-49-recto,18,November,25,November,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,49,Laxton-1701-49-recto,18,November,25,November,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,50,Laxton-1701-50-recto,25,November,2,December,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,50,Laxton-1701-50-recto,25,November,2,December,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,50,Laxton-1701-50-recto,25,November,2,December,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,50,Laxton-1701-50-recto,25,November,2,December,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,51,Laxton-1701-51-recto,2,December,9,December,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,51,Laxton-1701-51-recto,2,December,9,December,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,51,Laxton-1701-51-recto,2,December,9,December,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,51,Laxton-1701-51-recto,2,December,9,December,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,52,Laxton-1701-52-recto,9,December,16,December,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,52,Laxton-1701-52-recto,9,December,16,December,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,52,Laxton-1701-52-recto,9,December,16,December,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,52,Laxton-1701-52-recto,9,December,16,December,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,8,Laxton-1701-08-recto,3,February,10,February,Plague in the 97 parishes within the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,8,Laxton-1701-08-recto,3,February,10,February,Plague in the parishes without the walls,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,8,Laxton-1701-08-recto,3,February,10,February,Plague in the out-Parishes in Middlesex and Surrey,0,FALSE,FALSE,Laxton,,Weekly,,,
1701,8,Laxton-1701-08-recto,3,February,10,February,Plague in the Parishes and Liberties of Westminster,0,FALSE,FALSE,Laxton,,Weekly,,,
1713,41,Laxton-1713-41-recto,,September,29,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1713,41,Laxton-1713-41-recto,,September,29,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1713,41,Laxton-1713-41-recto,,September,29,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1713,41,Laxton-1713-41-recto,,September,29,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1713,42,Laxton-1713-42-recto,,,6,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1713,42,Laxton-1713-42-recto,,,6,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1713,42,Laxton-1713-42-recto,,,6,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1713,42,Laxton-1713-42-recto,,,6,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1713,43,Laxton-1713-43-recto,,,13,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
