count_type,count,parish_id,week_id,year_id
Plague,,0086,1668-1669-23,1669
Buried,,0087,1668-1669-23,1669
Plague,,0087,1668-1669-23,1669
Buried,,0088,1668-1669-23,1669
Plague,,0088,1668-1669-23,1669
Buried,,0089,1668-1669-23,1669
Plague,,0089,1668-1669-23,1669
Buried,1,0090,1668-1669-23,1669
Plague,,0090,1668-1669-23,1669
Buried,,0091,1668-1669-23,1669
Plague,,0091,1668-1669-23,1669
Buried,1,0092,1668-1669-23,1669
Plague,,0092,1668-1669-23,1669
Buried,1,0093,1668-1669-23,1669
Plague,,0093,1668-1669-23,1669
Buried,,0094,1668-1669-23,1669
Plague,,0094,1668-1669-23,1669
Buried,,0095,1668-1669-23,1669
Plague,,0095,1668-1669-23,1669
Buried,,0096,1668-1669-23,1669
Plague,,0096,1668-1669-23,1669
Buried,,0097,1668-1669-23,1669
Plague,,0097,1668-1669-23,1669
,9,0098,1668-1669-23,1669
,15,0099,1668-1669-23,1669
,0,0100,1668-1669-23,1669
Buried,15,0101,1668-1669-23,1669
Plague,,0101,1668-1669-23,1669
Buried,,0102,1668-1669-23,1669
Plague,1,0102,1668-1669-23,1669
Buried,,0103,1668-1669-23,1669
Plague,,0103,1668-1669-23,1669
Buried,1,0104,1668-1669-23,1669
Plague,,0104,1668-1669-23,1669
Buried,,0105,1668-1669-23,1669
Plague,,0105,1668-1669-23,1669
Buried,3,0106,1668-1669-23,1669
Plague,,0106,1668-1669-23,1669
Buried,16,0107,1668-1669-23,1669
Plague,,0107,1668-1669-23,1669
Buried,6,0108,1668-1669-23,1669
Plague,,0108,1668-1669-23,1669
Buried,1,0109,1668-1669-23,1669
Plague,,0109,1668-1669-23,1669
Buried,1,0110,1668-1669-23,1669
Plague,,0110,1668-1669-23,1669
Buried,25,0111,1668-1669-23,1669
Plague,,0111,1668-1669-23,1669
Buried,10,0112,1668-1669-23,1669
Plague,,0112,1668-1669-23,1669
Buried,9,0113,1668-1669-23,1669
Plague,,0113,1668-1669-23,1669
Buried,7,0114,1668-1669-23,1669
Plague,,0114,1668-1669-23,1669
Buried,1,0115,1668-1669-23,1669
Plague,,0115,1668-1669-23,1669
Buried,,0116,1668-1669-23,1669
Plague,,0116,1668-1669-23,1669
Buried,,0117,1668-1669-23,1669
Plague,,0117,1668-1669-23,1669
,84,0118,1668-1669-23,1669
,96,0119,1668-1669-23,1669
,0,0120,1668-1669-23,1669
Buried,16,0121,1668-1669-23,1669
Plague,,0121,1668-1669-23,1669
Buried,2,0122,1668-1669-23,1669
Plague,,0122,1668-1669-23,1669
Buried,7,0123,1668-1669-23,1669
Plague,,0123,1668-1669-23,1669
Buried,6,0124,1668-1669-23,1669
Plague,,0124,1668-1669-23,1669
Buried,9,0125,1668-1669-23,1669
Plague,,0125,1668-1669-23,1669
Buried,9,0126,1668-1669-23,1669
Plague,,0126,1668-1669-23,1669
Buried,4,0127,1668-1669-23,1669
Plague,,0127,1668-1669-23,1669
Buried,5,0128,1668-1669-23,1669
Plague,,0128,1668-1669-23,1669
Buried,8,0129,1668-1669-23,1669
Plague,,0129,1668-1669-23,1669
Buried,7,0130,1668-1669-23,1669
Plague,,0130,1668-1669-23,1669
Buried,,0131,1668-1669-23,1669
Plague,,0131,1668-1669-23,1669
Buried,,0132,1668-1669-23,1669
Plague,,0132,1668-1669-23,1669
Buried,30,0133,1668-1669-23,1669
Plague,,0133,1668-1669-23,1669
Parishes in Middlesex and Surrey,78,0134,1668-1669-23,1669
Parishes in Middlesex and Surrey,103,0135,1668-1669-23,1669
Parishes in Middlesex and Surrey,0,0136,1668-1669-23,1669
Buried,4,0137,1668-1669-23,1669
Plague,,0137,1668-1669-23,1669
Buried,5,0138,1668-1669-23,1669
Plague,,0138,1668-1669-23,1669
Buried,11,0139,1668-1669-23,1669
Plague,,0139,1668-1669-23,1669
Buried,2,0140,1668-1669-23,1669
Plague,,0140,1668-1669-23,1669
Buried,13,0141,1668-1669-23,1669
Plague,,0141,1668-1669-23,1669
Buried,,0142,1668-1669-23,1669
Plague,,0142,1668-1669-23,1669
,31,0143,1668-1669-23,1669
,35,0144,1668-1669-23,1669
,0,0145,1668-1669-23,1669
Buried,,0001,1668-1669-24,1669
Plague,,0001,1668-1669-24,1669
Buried,2,0002,1668-1669-24,1669
Plague,,0002,1668-1669-24,1669
Buried,,0003,1668-1669-24,1669
Plague,,0003,1668-1669-24,1669
Buried,,0004,1668-1669-24,1669
Plague,,0004,1668-1669-24,1669
Buried,,0005,1668-1669-24,1669
Plague,,0005,1668-1669-24,1669
Buried,,0006,1668-1669-24,1669
Plague,,0006,1668-1669-24,1669
Buried,,0007,1668-1669-24,1669
Plague,,0007,1668-1669-24,1669
Buried,,0008,1668-1669-24,1669
Plague,,0008,1668-1669-24,1669
Buried,2,0009,1668-1669-24,1669
Plague,,0009,1668-1669-24,1669
Buried,1,0010,1668-1669-24,1669
Plague,,0010,1668-1669-24,1669
Buried,,0011,1668-1669-24,1669
Plague,,0011,1668-1669-24,1669
Buried,,0012,1668-1669-24,1669
Plague,,0012,1668-1669-24,1669
Buried,,0013,1668-1669-24,1669
Plague,,0013,1668-1669-24,1669
Buried,,0014,1668-1669-24,1669
Plague,,0014,1668-1669-24,1669
Buried,,0015,1668-1669-24,1669
Plague,,0015,1668-1669-24,1669
Buried,,0016,1668-1669-24,1669
Plague,,0016,1668-1669-24,1669
Buried,,0017,1668-1669-24,1669
Plague,,0017,1668-1669-24,1669
Buried,,0018,1668-1669-24,1669
Plague,,0018,1668-1669-24,1669
Buried,1,0019,1668-1669-24,1669
Plague,,0019,1668-1669-24,1669
Buried,,0020,1668-1669-24,1669
Plague,,0020,1668-1669-24,1669
Buried,,0021,1668-1669-24,1669
Plague,,0021,1668-1669-24,1669
Buried,,0022,1668-1669-24,1669
Plague,,0022,1668-1669-24,1669
Buried,,0023,1668-1669-24,1669
Plague,,0023,1668-1669-24,1669
Buried,2,0024,1668-1669-24,1669
Plague,,0024,1668-1669-24,1669
Buried,,0025,1668-1669-24,1669
Plague,,0025,1668-1669-24,1669
Buried,,0026,1668-1669-24,1669
Plague,,0026,1668-1669-24,1669
Buried,,0027,1668-1669-24,1669
Plague,,0027,1668-1669-24,1669
Buried,1,0028,1668-1669-24,1669
Plague,,0028,1668-1669-24,1669
Buried,,0029,1668-1669-24,1669
Plague,,0029,1668-1669-24,1669
Buried,,0030,1668-1669-24,1669
Plague,,0030,1668-1669-24,1669
Buried,,0031,1668-1669-24,1669
Plague,,0031,1668-1669-24,1669
Buried,,0032,1668-1669-24,1669
Plague,,0032,1668-1669-24,1669
Buried,,0033,1668-1669-24,1669
Plague,,0033,1668-1669-24,1669
Buried,,0034,1668-1669-24,1669
Plague,,0034,1668-1669-24,1669
Buried,,0035,1668-1669-24,1669
Plague,,0035,1668-1669-24,1669
Buried,,0036,1668-1669-24,1669
Plague,,0036,1668-1669-24,1669
Buried,,0037,1668-1669-24,1669
Plague,,0037,1668-1669-24,1669
Buried,,0038,1668-1669-24,1669
Plague,,0038,1668-1669-24,1669
Buried,,0039,1668-1669-24,1669
Plague,,0039,1668-1669-24,1669
Buried,,0040,1668-1669-24,1669
Plague,,0040,1668-1669-24,1669
Buried,,0041,1668-1669-24,1669
Plague,,0041,1668-1669-24,1669
Buried,,0042,1668-1669-24,1669
Plague,,0042,1668-1669-24,1669
Buried,1,0043,1668-1669-24,1669
Plague,,0043,1668-1669-24,1669
Buried,1,0044,1668-1669-24,1669
Plague,,0044,1668-1669-24,1669
Buried,,0045,1668-1669-24,1669
Plague,,0045,1668-1669-24,1669
Buried,,0046,1668-1669-24,1669
Plague,,0046,1668-1669-24,1669
Buried,,0047,1668-1669-24,1669
Plague,,0047,1668-1669-24,1669
Buried,,0048,1668-1669-24,1669
Plague,,0048,1668-1669-24,1669
Buried,,0049,1668-1669-24,1669
Plague,,0049,1668-1669-24,1669
Buried,,0050,1668-1669-24,1669
Plague,,0050,1668-1669-24,1669
Buried,,0051,1668-1669-24,1669
Plague,,0051,1668-1669-24,1669
Buried,,0052,1668-1669-24,1669
Plague,,0052,1668-1669-24,1669
Buried,1,0053,1668-1669-24,1669
Plague,,0053,1668-1669-24,1669
Buried,,0054,1668-1669-24,1669
Plague,,0054,1668-1669-24,1669
Buried,,0055,1668-1669-24,1669
Plague,,0055,1668-1669-24,1669
Buried,,0056,1668-1669-24,1669
Plague,,0056,1668-1669-24,1669
Buried,,0057,1668-1669-24,1669
Plague,,0057,1668-1669-24,1669
Buried,,0058,1668-1669-24,1669
Plague,,0058,1668-1669-24,1669
Buried,,0059,1668-1669-24,1669
Plague,,0059,1668-1669-24,1669
Buried,,0060,1668-1669-24,1669
Plague,,0060,1668-1669-24,1669
Buried,,0061,1668-1669-24,1669
Plague,,0061,1668-1669-24,1669
Buried,,0062,1668-1669-24,1669
Plague,,0062,1668-1669-24,1669
Buried,,0063,1668-1669-24,1669
Plague,,0063,1668-1669-24,1669
Buried,,0064,1668-1669-24,1669
Plague,,0064,1668-1669-24,1669
Buried,,0065,1668-1669-24,1669
Plague,,0065,1668-1669-24,1669
Buried,,0066,1668-1669-24,1669
Plague,,0066,1668-1669-24,1669
Buried,,0067,1668-1669-24,1669
Plague,,0067,1668-1669-24,1669
Buried,,0068,1668-1669-24,1669
Plague,,0068,1668-1669-24,1669
Buried,,0069,1668-1669-24,1669
Plague,,0069,1668-1669-24,1669
Buried,,0070,1668-1669-24,1669
Plague,,0070,1668-1669-24,1669
Buried,,0071,1668-1669-24,1669
Plague,,0071,1668-1669-24,1669
Buried,,0072,1668-1669-24,1669
Plague,,0072,1668-1669-24,1669
Buried,,0073,1668-1669-24,1669
Plague,,0073,1668-1669-24,1669
Buried,,0074,1668-1669-24,1669
Plague,,0074,1668-1669-24,1669
Buried,,0075,1668-1669-24,1669
Plague,,0075,1668-1669-24,1669
Buried,,0076,1668-1669-24,1669
Plague,,0076,1668-1669-24,1669
Buried,,0077,1668-1669-24,1669
Plague,,0077,1668-1669-24,1669
Buried,,0078,1668-1669-24,1669
Plague,,0078,1668-1669-24,1669
Buried,,0079,1668-1669-24,1669
Plague,,0079,1668-1669-24,1669
Buried,,0080,1668-1669-24,1669
Plague,,0080,1668-1669-24,1669
Buried,,0081,1668-1669-24,1669
Plague,,0081,1668-1669-24,1669
Buried,,0082,1668-1669-24,1669
Plague,,0082,1668-1669-24,1669
Buried,,0083,1668-1669-24,1669
Plague,,0083,1668-1669-24,1669
Buried,,0084,1668-1669-24,1669
Plague,,0084,1668-1669-24,1669
Buried,,0085,1668-1669-24,1669
Plague,,0085,1668-1669-24,1669
Buried,,0086,1668-1669-24,1669
Plague,,0086,1668-1669-24,1669
Buried,,0087,1668-1669-24,1669
Plague,,0087,1668-1669-24,1669
Buried,,0088,1668-1669-24,1669
Plague,,0088,1668-1669-24,1669
Buried,,0089,1668-1669-24,1669
Plague,,0089,1668-1669-24,1669
Buried,,0090,1668-1669-24,1669
Plague,,0090,1668-1669-24,1669
Buried,,0091,1668-1669-24,1669
Plague,,0091,1668-1669-24,1669
Buried,,0092,1668-1669-24,1669
Plague,,0092,1668-1669-24,1669
Buried,,0093,1668-1669-24,1669
Plague,,0093,1668-1669-24,1669
Buried,,0094,1668-1669-24,1669
Plague,,0094,1668-1669-24,1669
Buried,,0095,1668-1669-24,1669
Plague,,0095,1668-1669-24,1669
Buried,,0096,1668-1669-24,1669
Plague,,0096,1668-1669-24,1669
Buried,,0097,1668-1669-24,1669
Plague,,0097,1668-1669-24,1669
,12,0098,1668-1669-24,1669
,15,0099,1668-1669-24,1669
,0,0100,1668-1669-24,1669
Buried,12,0101,1668-1669-24,1669
Plague,,0101,1668-1669-24,1669
Buried,2,0102,1668-1669-24,1669
Plague,,0102,1668-1669-24,1669
Buried,,0103,1668-1669-24,1669
Plague,,0103,1668-1669-24,1669
Buried,,0104,1668-1669-24,1669
Plague,,0104,1668-1669-24,1669
Buried,,0105,1668-1669-24,1669
Plague,,0105,1668-1669-24,1669
Buried,3,0106,1668-1669-24,1669
Plague,,0106,1668-1669-24,1669
Buried,15,0107,1668-1669-24,1669
Plague,,0107,1668-1669-24,1669
Buried,7,0108,1668-1669-24,1669
Plague,,0108,1668-1669-24,1669
Buried,4,0109,1668-1669-24,1669
Plague,,0109,1668-1669-24,1669
Buried,7,0110,1668-1669-24,1669
Plague,,0110,1668-1669-24,1669
Buried,26,0111,1668-1669-24,1669
Plague,,0111,1668-1669-24,1669
Buried,9,0112,1668-1669-24,1669
Plague,,0112,1668-1669-24,1669
Buried,12,0113,1668-1669-24,1669
Plague,,0113,1668-1669-24,1669
Buried,10,0114,1668-1669-24,1669
Plague,,0114,1668-1669-24,1669
Buried,,0115,1668-1669-24,1669
Plague,,0115,1668-1669-24,1669
Buried,,0116,1668-1669-24,1669
Plague,,0116,1668-1669-24,1669
Buried,,0117,1668-1669-24,1669
Plague,,0117,1668-1669-24,1669
,84,0118,1668-1669-24,1669
,107,0119,1668-1669-24,1669
,0,0120,1668-1669-24,1669
Buried,12,0121,1668-1669-24,1669
Plague,,0121,1668-1669-24,1669
Buried,1,0122,1668-1669-24,1669
Plague,,0122,1668-1669-24,1669
Buried,5,0123,1668-1669-24,1669
Plague,,0123,1668-1669-24,1669
Buried,2,0124,1668-1669-24,1669
Plague,,0124,1668-1669-24,1669
Buried,6,0125,1668-1669-24,1669
Plague,,0125,1668-1669-24,1669
Buried,9,0126,1668-1669-24,1669
Plague,,0126,1668-1669-24,1669
Buried,4,0127,1668-1669-24,1669
Plague,,0127,1668-1669-24,1669
Buried,,0128,1668-1669-24,1669
Plague,,0128,1668-1669-24,1669
Buried,5,0129,1668-1669-24,1669
Plague,,0129,1668-1669-24,1669
Buried,11,0130,1668-1669-24,1669
Plague,,0130,1668-1669-24,1669
Buried,,0131,1668-1669-24,1669
Plague,,0131,1668-1669-24,1669
Buried,2,0132,1668-1669-24,1669
Plague,,0132,1668-1669-24,1669
Buried,17,0133,1668-1669-24,1669
Plague,,0133,1668-1669-24,1669
Parishes in Middlesex and Surrey,82,0134,1668-1669-24,1669
Parishes in Middlesex and Surrey,74,0135,1668-1669-24,1669
Parishes in Middlesex and Surrey,0,0136,1668-1669-24,1669
Buried,10,0137,1668-1669-24,1669
Plague,,0137,1668-1669-24,1669
Buried,2,0138,1668-1669-24,1669
Plague,,0138,1668-1669-24,1669
Buried,14,0139,1668-1669-24,1669
Plague,,0139,1668-1669-24,1669
Buried,4,0140,1668-1669-24,1669
Plague,,0140,1668-1669-24,1669
Buried,14,0141,1668-1669-24,1669
Plague,,0141,1668-1669-24,1669
Buried,,0142,1668-1669-24,1669
Plague,,0142,1668-1669-24,1669
,40,0143,1668-1669-24,1669
,44,0144,1668-1669-24,1669
,0,0145,1668-1669-24,1669
Buried,,0001,1668-1669-25,1669
Plague,,0001,1668-1669-25,1669
Buried,4,0002,1668-1669-25,1669
Plague,,0002,1668-1669-25,1669
Buried,,0003,1668-1669-25,1669
Plague,,0003,1668-1669-25,1669
Buried,,0004,1668-1669-25,1669
Plague,,0004,1668-1669-25,1669
Buried,,0005,1668-1669-25,1669
Plague,,0005,1668-1669-25,1669
Buried,,0006,1668-1669-25,1669
Plague,,0006,1668-1669-25,1669
Buried,,0007,1668-1669-25,1669
Plague,,0007,1668-1669-25,1669
Buried,,0008,1668-1669-25,1669
Plague,,0008,1668-1669-25,1669
Buried,1,0009,1668-1669-25,1669
Plague,,0009,1668-1669-25,1669
Buried,1,0010,1668-1669-25,1669
Plague,,0010,1668-1669-25,1669
Buried,,0011,1668-1669-25,1669
Plague,,0011,1668-1669-25,1669
Buried,,0012,1668-1669-25,1669
Plague,,0012,1668-1669-25,1669
Buried,1,0013,1668-1669-25,1669
Plague,,0013,1668-1669-25,1669
Buried,,0014,1668-1669-25,1669
Plague,,0014,1668-1669-25,1669
Buried,,0015,1668-1669-25,1669
Plague,,0015,1668-1669-25,1669
Buried,,0016,1668-1669-25,1669
Plague,,0016,1668-1669-25,1669
Buried,1,0017,1668-1669-25,1669
Plague,,0017,1668-1669-25,1669
Buried,,0018,1668-1669-25,1669
Plague,,0018,1668-1669-25,1669
Buried,,0019,1668-1669-25,1669
Plague,,0019,1668-1669-25,1669
Buried,,0020,1668-1669-25,1669
Plague,,0020,1668-1669-25,1669
Buried,,0021,1668-1669-25,1669
Plague,,0021,1668-1669-25,1669
Buried,,0022,1668-1669-25,1669
Plague,,0022,1668-1669-25,1669
Buried,,0023,1668-1669-25,1669
Plague,,0023,1668-1669-25,1669
Buried,,0024,1668-1669-25,1669
Plague,,0024,1668-1669-25,1669
Buried,,0025,1668-1669-25,1669
Plague,,0025,1668-1669-25,1669
Buried,,0026,1668-1669-25,1669
Plague,,0026,1668-1669-25,1669
Buried,,0027,1668-1669-25,1669
Plague,,0027,1668-1669-25,1669
Buried,3,0028,1668-1669-25,1669
Plague,,0028,1668-1669-25,1669
Buried,,0029,1668-1669-25,1669
Plague,,0029,1668-1669-25,1669
Buried,,0030,1668-1669-25,1669
Plague,,0030,1668-1669-25,1669
Buried,,0031,1668-1669-25,1669
Plague,,0031,1668-1669-25,1669
Buried,,0032,1668-1669-25,1669
Plague,,0032,1668-1669-25,1669
Buried,,0033,1668-1669-25,1669
Plague,,0033,1668-1669-25,1669
Buried,,0034,1668-1669-25,1669
Plague,,0034,1668-1669-25,1669
Buried,,0035,1668-1669-25,1669
Plague,,0035,1668-1669-25,1669
Buried,1,0036,1668-1669-25,1669
Plague,,0036,1668-1669-25,1669
Buried,1,0037,1668-1669-25,1669
Plague,,0037,1668-1669-25,1669
Buried,,0038,1668-1669-25,1669
Plague,,0038,1668-1669-25,1669
Buried,,0039,1668-1669-25,1669
Plague,,0039,1668-1669-25,1669
Buried,,0040,1668-1669-25,1669
Plague,,0040,1668-1669-25,1669
Buried,,0041,1668-1669-25,1669
Plague,,0041,1668-1669-25,1669
Buried,2,0042,1668-1669-25,1669
Plague,,0042,1668-1669-25,1669
Buried,,0043,1668-1669-25,1669
Plague,,0043,1668-1669-25,1669
Buried,,0044,1668-1669-25,1669
Plague,,0044,1668-1669-25,1669
Buried,,0045,1668-1669-25,1669
Plague,,0045,1668-1669-25,1669
Buried,,0046,1668-1669-25,1669
Plague,,0046,1668-1669-25,1669
Buried,,0047,1668-1669-25,1669
Plague,,0047,1668-1669-25,1669
Buried,,0048,1668-1669-25,1669
Plague,,0048,1668-1669-25,1669
Buried,,0049,1668-1669-25,1669
Plague,,0049,1668-1669-25,1669
Buried,,0050,1668-1669-25,1669
Plague,,0050,1668-1669-25,1669
Buried,,0051,1668-1669-25,1669
Plague,,0051,1668-1669-25,1669
Buried,,0052,1668-1669-25,1669
Plague,,0052,1668-1669-25,1669
Buried,,0053,1668-1669-25,1669
Plague,,0053,1668-1669-25,1669
Buried,1,0054,1668-1669-25,1669
Plague,,0054,1668-1669-25,1669
Buried,,0055,1668-1669-25,1669
Plague,,0055,1668-1669-25,1669
Buried,,0056,1668-1669-25,1669
Plague,,0056,1668-1669-25,1669
Buried,,0057,1668-1669-25,1669
Plague,,0057,1668-1669-25,1669
Buried,,0058,1668-1669-25,1669
Plague,,0058,1668-1669-25,1669
Buried,,0059,1668-1669-25,1669
Plague,,0059,1668-1669-25,1669
Buried,,0060,1668-1669-25,1669
Plague,,0060,1668-1669-25,1669
Buried,,0061,1668-1669-25,1669
Plague,,0061,1668-1669-25,1669
Buried,,0062,1668-1669-25,1669
Plague,,0062,1668-1669-25,1669
Buried,,0063,1668-1669-25,1669
Plague,,0063,1668-1669-25,1669
Buried,,0064,1668-1669-25,1669
Plague,,0064,1668-1669-25,1669
Buried,,0065,1668-1669-25,1669
Plague,,0065,1668-1669-25,1669
Buried,,0066,1668-1669-25,1669
Plague,,0066,1668-1669-25,1669
Buried,,0067,1668-1669-25,1669
Plague,,0067,1668-1669-25,1669
Buried,,0068,1668-1669-25,1669
Plague,,0068,1668-1669-25,1669
Buried,,0069,1668-1669-25,1669
Plague,,0069,1668-1669-25,1669
Buried,,0070,1668-1669-25,1669
Plague,,0070,1668-1669-25,1669
Buried,,0071,1668-1669-25,1669
Plague,,0071,1668-1669-25,1669
Buried,,0072,1668-1669-25,1669
Plague,,0072,1668-1669-25,1669
Buried,,0073,1668-1669-25,1669
Plague,,0073,1668-1669-25,1669
Buried,,0074,1668-1669-25,1669
Plague,,0074,1668-1669-25,1669
Buried,,0075,1668-1669-25,1669
Plague,,0075,1668-1669-25,1669
Buried,,0076,1668-1669-25,1669
Plague,,0076,1668-1669-25,1669
Buried,,0077,1668-1669-25,1669
Plague,,0077,1668-1669-25,1669
Buried,,0078,1668-1669-25,1669
Plague,,0078,1668-1669-25,1669
Buried,,0079,1668-1669-25,1669
Plague,,0079,1668-1669-25,1669
Buried,,0080,1668-1669-25,1669
Plague,,0080,1668-1669-25,1669
Buried,1,0081,1668-1669-25,1669
Plague,,0081,1668-1669-25,1669
Buried,1,0082,1668-1669-25,1669
Plague,,0082,1668-1669-25,1669
Buried,,0083,1668-1669-25,1669
Plague,,0083,1668-1669-25,1669
Buried,,0084,1668-1669-25,1669
Plague,,0084,1668-1669-25,1669
Buried,,0085,1668-1669-25,1669
Plague,,0085,1668-1669-25,1669
Buried,,0086,1668-1669-25,1669
Plague,,0086,1668-1669-25,1669
Buried,,0087,1668-1669-25,1669
Plague,,0087,1668-1669-25,1669
Buried,,0088,1668-1669-25,1669
Plague,,0088,1668-1669-25,1669
Buried,,0089,1668-1669-25,1669
Plague,,0089,1668-1669-25,1669
Buried,,0090,1668-1669-25,1669
Plague,,0090,1668-1669-25,1669
Buried,,0091,1668-1669-25,1669
Plague,,0091,1668-1669-25,1669
Buried,,0092,1668-1669-25,1669
Plague,,0092,1668-1669-25,1669
Buried,,0093,1668-1669-25,1669
Plague,,0093,1668-1669-25,1669
Buried,,0094,1668-1669-25,1669
Plague,,0094,1668-1669-25,1669
Buried,,0095,1668-1669-25,1669
Plague,,0095,1668-1669-25,1669
Buried,,0096,1668-1669-25,1669
Plague,,0096,1668-1669-25,1669
Buried,,0097,1668-1669-25,1669
Plague,,0097,1668-1669-25,1669
,9,0098,1668-1669-25,1669
,19,0099,1668-1669-25,1669
,,0100,1668-1669-25,1669
Buried,13,0101,1668-1669-25,1669
Plague,,0101,1668-1669-25,1669
Buried,,0102,1668-1669-25,1669
Plague,,0102,1668-1669-25,1669
Buried,,0103,1668-1669-25,1669
Plague,,0103,1668-1669-25,1669
Buried,,0104,1668-1669-25,1669
Plague,,0104,1668-1669-25,1669
Buried,,0105,1668-1669-25,1669
Plague,,0105,1668-1669-25,1669
Buried,3,0106,1668-1669-25,1669
Plague,,0106,1668-1669-25,1669
Buried,9,0107,1668-1669-25,1669
Plague,,0107,1668-1669-25,1669
Buried,6,0108,1668-1669-25,1669
Plague,,0108,1668-1669-25,1669
Buried,3,0109,1668-1669-25,1669
Plague,,0109,1668-1669-25,1669
Buried,,0110,1668-1669-25,1669
Plague,,0110,1668-1669-25,1669
Buried,23,0111,1668-1669-25,1669
Plague,,0111,1668-1669-25,1669
Buried,10,0112,1668-1669-25,1669
Plague,,0112,1668-1669-25,1669
Buried,9,0113,1668-1669-25,1669
Plague,,0113,1668-1669-25,1669
Buried,4,0114,1668-1669-25,1669
Plague,,0114,1668-1669-25,1669
Buried,,0115,1668-1669-25,1669
Plague,,0115,1668-1669-25,1669
Buried,1,0116,1668-1669-25,1669
Plague,,0116,1668-1669-25,1669
Buried,,0117,1668-1669-25,1669
Plague,,0117,1668-1669-25,1669
,94,0118,1668-1669-25,1669
,81,0119,1668-1669-25,1669
,0,0120,1668-1669-25,1669
Buried,12,0121,1668-1669-25,1669
Plague,,0121,1668-1669-25,1669
Buried,2,0122,1668-1669-25,1669
Plague,,0122,1668-1669-25,1669
Buried,4,0123,1668-1669-25,1669
Plague,,0123,1668-1669-25,1669
Buried,7,0124,1668-1669-25,1669
Plague,,0124,1668-1669-25,1669
Buried,2,0125,1668-1669-25,1669
Plague,,0125,1668-1669-25,1669
Buried,3,0126,1668-1669-25,1669
Plague,,0126,1668-1669-25,1669
Buried,1,0127,1668-1669-25,1669
Plague,,0127,1668-1669-25,1669
Buried,2,0128,1668-1669-25,1669
Plague,,0128,1668-1669-25,1669
Buried,2,0129,1668-1669-25,1669
Plague,,0129,1668-1669-25,1669
Buried,11,0130,1668-1669-25,1669
Plague,,0130,1668-1669-25,1669
Buried,,0131,1668-1669-25,1669
Plague,,0131,1668-1669-25,1669
Buried,,0132,1668-1669-25,1669
Plague,,0132,1668-1669-25,1669
Buried,22,0133,1668-1669-25,1669
Plague,,0133,1668-1669-25,1669
Parishes in Middlesex and Surrey,90,0134,1668-1669-25,1669
Parishes in Middlesex and Surrey,68,0135,1668-1669-25,1669
Parishes in Middlesex and Surrey,0,0136,1668-1669-25,1669
Buried,9,0137,1668-1669-25,1669
Plague,,0137,1668-1669-25,1669
Buried,3,0138,1668-1669-25,1669
Plague,,0138,1668-1669-25,1669
Buried,16,0139,1668-1669-25,1669
Plague,,0139,1668-1669-25,1669
Buried,3,0140,1668-1669-25,1669
Plague,,0140,1668-1669-25,1669
Buried,11,0141,1668-1669-25,1669
Plague,,0141,1668-1669-25,1669
Buried,,0142,1668-1669-25,1669
Plague,,0142,1668-1669-25,1669
,58,0143,1668-1669-25,1669
,42,0144,1668-1669-25,1669
,0,0145,1668-1669-25,1669
Buried,,0001,1668-1669-26,1669
Plague,,0001,1668-1669-26,1669
Buried,,0002,1668-1669-26,1669
Plague,,0002,1668-1669-26,1669
Buried,,0003,1668-1669-26,1669
Plague,,0003,1668-1669-26,1669
Buried,,0004,1668-1669-26,1669
Plague,,0004,1668-1669-26,1669
Buried,,0005,1668-1669-26,1669
Plague,,0005,1668-1669-26,1669
Buried,,0006,1668-1669-26,1669
Plague,,0006,1668-1669-26,1669
Buried,1,0007,1668-1669-26,1669
Plague,,0007,1668-1669-26,1669
Buried,,0008,1668-1669-26,1669
Plague,,0008,1668-1669-26,1669
Buried,1,0009,1668-1669-26,1669
Plague,,0009,1668-1669-26,1669
Buried,,0010,1668-1669-26,1669
Plague,,0010,1668-1669-26,1669
Buried,,0011,1668-1669-26,1669
Plague,,0011,1668-1669-26,1669
Buried,2,0012,1668-1669-26,1669
Plague,,0012,1668-1669-26,1669
Buried,1,0013,1668-1669-26,1669
Plague,,0013,1668-1669-26,1669
Buried,,0014,1668-1669-26,1669
Plague,,0014,1668-1669-26,1669
Buried,,0015,1668-1669-26,1669
Plague,,0015,1668-1669-26,1669
Buried,,0016,1668-1669-26,1669
Plague,,0016,1668-1669-26,1669
Buried,,0017,1668-1669-26,1669
Plague,,0017,1668-1669-26,1669
Buried,,0018,1668-1669-26,1669
Plague,,0018,1668-1669-26,1669
Buried,1,0019,1668-1669-26,1669
Plague,,0019,1668-1669-26,1669
Buried,,0020,1668-1669-26,1669
Plague,,0020,1668-1669-26,1669
Buried,,0021,1668-1669-26,1669
Plague,,0021,1668-1669-26,1669
Buried,,0022,1668-1669-26,1669
Plague,,0022,1668-1669-26,1669
Buried,,0023,1668-1669-26,1669
