"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Descriptive Text)",is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Abortive,is_missing,is_illegible,Overlaid,is_missing,is_illegible,Still-born,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,"Found Dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible
999,14581,1136,1,1702,,,49,,,Laxton-1702-49-verso,,,17,,,November,,,24,,,November,,,38,,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,6,,,1,,,,1,,3,,,44,,,102,,,,1,,,1,,,1,,12,,,,1,,70,,,,1,,5,,,"flox 0; small-pox 5",,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,19,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,2,,,1,,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,20,,,,1,,7,,,1,,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,3,,,1,,,12,,,1,,,"Drowned accidentally  in Tower Ditch at St Katherine by the Tower ",,1,2,,,"One on the Thames at St John at Wapping. And one an Infant at St Paul in Covent-Garden.",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,147,,,130,,,277,,,195,,,186,,,381,,,14,,
1000,14582,1137,1,1702,,,50,,,Laxton-1702-50-verso,,,24,,,November,,,1,,,December,,,31,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,1,,,,1,,3,,,53,,,107,,,,1,,,1,,,1,,13,,,,1,,59,,,1,,,6,,,"flox 0; small-pox 6",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,5,,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,4,,,,1,,,1,,2,,,2,,,,1,,,1,,20,,,,1,,8,,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,1,,,2,,,10,,,1,,,"Drowned at St Mary in the Savoy 1.",,,1,,,"Fonud dead a Male Infant at St Bridget alias Brides 1.",,,,1,,,1,,,1,,,1,,1,,,"Threw herself out of a Window at St Bridget alias Brides 1.",,,,1,,,1,,140,,,167,,,307,,,194,,,188,,,382,,,1,,
1001,14583,1163,1,1702,,,51,,,Laxton-1702-51-verso,,,1,,,December,,,8,,,December,,,37,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,2,,,,1,,1,,,59,,,92,,,1,,,,1,,,1,,21,,,,1,,55,,,,1,,10,,,"flox 0; small-pox 10",,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,5,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,2,,,1,,,,1,,,1,,20,,,1,,,2,,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,3,,,3,,,11,,,3,,,"One at Christ-Church iu Surry. One at St Mary at Newington. And one at St Margaret in Westminster.",,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Poisoned himself (being Lunatick) at St Margaret Moses 1.",,,2,,,"One accidentally by a Fall down Stairs (so reported in the Coroner's Warrrant) at St Clement Danes, Buried at Alhallows in Breadstreet 1; And one by a Fall of a House at St Paul at Shadwel 1.",,,157,,,170,,,327,,,189,,,171,,,360,,,-22,,
1002,14584,1170,1,1702,,,52,,,Laxton-1702-52-verso,,,8,,,December,,,15,,,December,,,29,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,6,,,,1,,,1,,3,,,65,,,113,,,,1,,,1,,,1,,19,,,,1,,60,,,,1,,6,,,"flox 0; small-pox 6",,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,18,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,3,,,5,,,,1,,,1,,28,,,1,,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,3,,,10,,,1,,,"Drowned accidentally in the Thames at St Paul at Shadwel 1.",,,,1,,,1,,1,,,,1,,1,,,"One by a Cart at Alhallows Barkin 1",,,1,,,"And one killed herself with a Rapier Blade (being Lunatick) at St Sepulchres 1.",,,4,,,"Mothered (a Male Infant) at St Margaret in Westminser 1; One by an accidental Fall from a Ware house Door at Alhallows Barkin, buried at St Dunstan in the East 1; Bursten 1; Sore Leg 1",,,167,,,148,,,315,,,209,,,199,,,408,,,48,,
1011,14585,1171,1,1702,,,1,,,Laxton-1702-01-verso,,,15,,,December,,,22,,,December,,,36,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,4,,,,1,,5,,,70,,,96,,,,1,,,1,,,1,,19,,,,1,,62,,,,1,,7,,,"flox 0; small-pox 7",,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,1,,,11,,,,1,,,1,,3,,,4,,,,1,,,1,,17,,,,1,,10,,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,2,,,2,,,9,,,1,,,"Drowned at St Mary Magdalen Bermondsey 1.",,,1,,,"Found dead in an House of Office at St Mary at Rotherhith 1.",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"One accidentally on board an Hoy at St Dunstan at Stepney 1; And one at St Clements Danes 1.",,,163,,,140,,,303,,,211,,,202,,,413,,,5,,
1012,14586,1172,1,1702,,,2,,,Laxton-1702-02-verso,,,22,,,December,,,29,,,December,,,40,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,,1,,,1,,2,,,63,,,91,,,,1,,,1,,,1,,19,,,,1,,63,,,,1,,5,,,"flox 0; small-pox 5",,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,18,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,2,,,1,,,,1,,,1,,18,,,2,,,12,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,2,,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,131,,,146,,,277,,,192,,,194,,,386,,,-27,,
1013,14587,1173,1,1702,,,3,,,Laxton-1702-03-verso,,,29,,,December,,,5,,,January,,,39,,,,1,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,1,,,62,,,101,,,,1,,,1,,1,,,19,,,,1,,52,,,1,,,8,,,"flox 0; small-pox 8",,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,19,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,14,,,1,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,8,,,,1,,,1,,3,,,1,,,,1,,,1,,22,,,1,,,8,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,1,,,8,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,155,,,168,,,323,,,196,,,199,,,395,,,9,,
1014,14588,1174,1,1702,,,4,,,Laxton-1702-04-verso,,,5,,,January,,,12,,,January,,,36,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,1,,,,1,,9,,,69,,,98,,,,1,,,1,,,1,,19,,,,1,,67,,,2,,,7,,,"flox 0; small-pox 7",,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,21,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,7,,,,1,,1,,,1,,,3,,,,1,,,1,,27,,,1,,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,2,,,9,,,2,,,"One accidentally in the River of Thames at St Swithin. And one in the Thames at St Katharin by the Tower.",,,2,,,"One in the Street at St Michael at Queenhith. And one in the Thames at St John at Wapping.",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,153,,,162,,,315,,,217,,,215,,,432,,,37,,
1015,14589,2096,1,1702,,,5,,,Laxton-1702-05-verso,,,12,,,January,,,19,,,January,,,32,,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,2,,,,1,,6,,,2,,,,1,,2,,,72,,,118,,,,1,,,1,,,1,,22,,,,1,,60,,,3,,,20,,,"flox 0; small-pox 20",,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,21,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,14,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,2,,,2,,,,1,,,1,,29,,,1,,,18,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,2,,,3,,,10,,,2,,,"One accidentally in an Horse-Pond at St Andrew in Holborn. And one at St Mary Magdalen Bermondsey. ",,,,1,,,1,,,1,,,1,,1,,,"One by the Wheel of a Cart at Alhallows in Lombardstreet",,,,1,,,1,,1,,,"And one by the Fall of a Dyer's Pole at St Martin in the Fields",,,179,,,136,,,315,,,241,,,234,,,475,,,43,,
1016,14590,1195,1,1702,,,06,,,Laxton-1702-06-verso,,,19,,,January,,,26,,,January,,,51,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,6,,,3,,,,1,,1,,,71,,,129,,,1,,,,1,,,1,,25,,,,1,,87,,,,1,,18,,,"flox 0; small-pox 18",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15,,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,3,,,,1,,2,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,10,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,1,,,13,,,,1,,1,,,1,,,2,,,,1,,,1,,41,,,,1,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,6,,,1,,,"Drown'd at St Margaret in Westminster 1. ",,,1,,,"Found dead at St Ann in Westminster 1.",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,164,,,149,,,313,,,257,,,270,,,527,,,52,,
1017,14591,1196,1,1702,,,07,,,Laxton-1702-07-verso,,,26,,,January,,,2,,,February,,,44,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,3,,,1,,,,1,,3,,,67,,,122,,,,1,,,1,,,1,,16,,,,1,,63,,,,1,,8,,,"flox 0; Small-pox 8",,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,26,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,9,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,1,,,,1,,,1,,,1,,18,,,,1,,,1,,2,,,2,,,,1,,,1,,48,,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,7,,,,1,,,1,,1,,,"Found dead (Male Infant) at St Paul in Covent Garden 1.",,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,163,,,149,,,312,,,246,,,234,,,480,,,-47,,
1018,14592,1270,1,1702,,,8,,,Laxton-1702-08-verso,,,2,,,February,,,9,,,February,,,45,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,5,,,2,,,,1,,4,,,75,,,153,,,,1,,,1,,,1,,24,,,,1,,61,,,,1,,5,,,"flox 0; small-pox 5",,,,1,,2,,,,1,,1,,,1,,,,1,,,1,,26,,,,1,,2,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,16,,,3,,,,1,,,1,,3,,,,1,,,1,,46,,,,1,,26,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,2,,,3,,,14,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Stopage in the Throat ",,,176,,,141,,,317,,,274,,,277,,,551,,,71,,
1019,14593,1271,1,1702,,,9,,,Laxton-1702-09-verso,,,9,,,February,,,16,,,February,,,45,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,5,,,3,,,,1,,2,,,82,,,127,,,,1,,,1,,,1,,19,,,,1,,66,,,2,,,10,,,"flox 0; small-pox 10",,,,1,,1,,,,1,,1,,,1,,,,1,,,1,,20,,,,1,,1,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,8,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,4,,,,1,,,1,,,1,,,1,,11,,,,1,,,1,,4,,,2,,,,1,,,1,,37,,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,2,,,9,,,2,,,"Drowned 2. One at St Dunstan at Stepney. And one in the Thames at St Paul at Shadwel",,,1,,,"Found dead in the Gutter of an House at St Dunstan at Stepney 1.",,,,1,,,1,,1,,,"Murthered at St Andrew in Holborn 1. ",,,,1,,,1,,1,,,Bursten,,,178,,,174,,,352,,,243,,,255,,,498,,,-53,,
1020,14594,1272,1,1702,,,10,,,Laxton-1702-10-verso,,,16,,,February,,,23,,,February,,,38,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,10,,,2,,,,1,,2,,,71,,,153,,,1,,,,1,,,1,,18,,,,1,,79,,,1,,,8,,,"flox 0; small-pox 8",,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,21,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,7,,,6,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,1,,,,1,,,1,,1,,,6,,,,1,,,1,,4,,,,1,,,1,,,1,,42,,,3,,,20,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,8,,,1,,,"Drowned accidentally in the Thames at St Paul at Shadwel 1.",,,1,,,"Found dead in the Thames at St Dunstan at Stepney 1.",,,,1,,,1,,1,,,"Murthered at St Giles in the Fields 1.",,,1,,,"Shot himself (being Lunatick) at St Faith 1.",,,,1,,,1,,165,,,156,,,321,,,275,,,257,,,532,,,34,,
1021,14595,1273,1,1702,,,11,,,Laxton-1702-11-verso,,,23,,,February,,,2,,,March,,,35,,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,64,,,110,,,1,,,,1,,,1,,16,,,,1,,67,,,1,,,8,,,"flox 0; small-pox 8",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,25,,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,5,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,10,,,1,,,,1,,,1,,1,,,,1,,,1,,25,,,,1,,8,,,,1,,,1,,5,,,,1,,1,,,1,,,,1,,,1,,,1,,2,,,1,,,1,,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kill'd at St James in Westminster 1.",,,2,,,"Hang'd himself (being Lunatick) at St Andrew in Holborn 1; Stab'd himself with a Knife (being distracted) at St Martin in the Fields 1.",,,1,,,"Suffocated with Charcoal (so reported in the Coroner's Warrant) at St Helen 1.",,,164,,,146,,,310,,,212,,,216,,,428,,,-104,,
1022,14596,1274,1,1702,,,12,,,Laxton-1702-12-verso,,,2,,,March,,,9,,,March,,,28,,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,6,,,,1,,,1,,2,,,62,,,132,,,,1,,,1,,,1,,23,,,,1,,72,,,,1,,7,,,"flox 0; small-pox 7",,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,10,,,1,,,,1,,2,,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,2,,,,1,,,1,,26,,,,1,,6,,,1,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,4,,,9,,,1,,,"Drowned accidentally in the Thames at St Mary Sommerset 1.",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,161,,,166,,,327,,,218,,,225,,,443,,,15,,
1023,14597,1275,1,1702,,,13,,,Laxton-1702-13-verso,,,9,,,March,,,16,,,March,,,29,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,2,,,1,,,,1,,,1,,63,,,110,,,,1,,,1,,,1,,17,,,,1,,66,,,,1,,8,,,"flox 0; small-pox 8",,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,20,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,7,,,4,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,11,,,,1,,,1,,,1,,1,,,,1,,,1,,29,,,,1,,10,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,5,,,1,,,11,,,1,,,"Drowned in the Thames at St Margaret in Westminster 1.",,,,1,,,1,,1,,,,1,,2,,,"One accidentally by a Fall off his Coach Box at St Giles in the Fields 1; And one by a Fall from a Horse at St Margaret in Westminster 1",,,,1,,,1,,,1,,,1,,153,,,148,,,301,,,207,,,212,,,419,,,-24,,
1024,14598,1100,1,1702,,,14,,,Laxton-1702-14-verso,,,16,,,March,,,23,,,March,,,42,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,6,,,1,,,,1,,2,,,53,,,115,,,,1,,,1,,1,,,17,,,,1,,64,,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,22,,,,1,,1,,,,1,,,1,,,1,,3,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,1,,,10,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,7,,,,1,,,1,,,1,,2,,,,1,,,1,,37,,,1,,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,4,,,3,,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Frighted at Alhallows Barking 1",,,158,,,160,,,318,,,219,,,223,,,442,,,23,,
