"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Descriptive Text)",is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Abortive,is_missing,is_illegible,Overlaid,is_missing,is_illegible,Still-born,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,"Found Dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible
2782,15157,7607,1,1713,,,52,,,Laxton-1713-52-verso,,,,1,,,1,,15,,,December,,,35,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,9,,,,1,,,1,,1,,,59,,,100,,,,1,,,1,,,,,16,,,,1,,53,,,1,,,68,,,"flox 0; small-spox 68",,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,4,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,2,,,1,,,,1,,,1,,20,,,2,,,5,,,2,,,1,,,,1,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,3,,,1,,,12,,,,1,,,1,,1,,,"Found dead at St Dionis Backchurch 1",,,,1,,,1,,1,,,"Murdered at St Michael Bassishaw 1 ",,,,1,,,1,,1,,,"Excessive Drinking 1",,,166,,,171,,,337,,,223,,,217,,,440,,,-23,,
2809,15158,7614,1,1713,,,1,,,Laxton-1713-01-verso,,,,1,,,1,,22,,,December,,,20,,,,1,,2,,,2,,,,1,,,1,,1,,,,1,,,1,,2,,,1,,,,1,,2,,,1,,,,1,,,1,,47,,,117,,,,1,,,1,,,1,,17,,,,1,,59,,,1,,,44,,,"flox 0; small-pox 44",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,,,,1,,1,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,Starved at St Katherine by the Tower 1,,,3,,,3,,,,1,,1,,,2,,,,1,,,1,,,1,,18,,,4,,,7,,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,3,,,,1,,17,,,1,,,"Drown'd at St Mary Magdalen Bermondsey 1",,,,1,,,1,,,1,,,1,,1,,,"Murdered at St Martin in the Fields 1",,,1,,,"Hang'd himself (being Lunatick) at St Martin in the Fields 1",,,3,,,"Kill'd 3. One by a Lighter, at St Saviour in Southwark; One by a Fall from a House, at St Margaret in Westminster; and One accidentally by a Fall out of a Window, at St Paul in Covent Garden. ",,,179,,,167,,,346,,,232,,,181,,,413,,,-27,,
2810,15159,7617,1,1713,,,2,,,Laxton-1713-02-verso,,,,1,,,1,,29,,,December,,,35,,,,1,,3,,,1,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,5,,,3,,,,1,,1,,,50,,1,107,,1,,1,,,1,,,1,,16,,,,1,,52,,,,1,,35,,,"flox 0; small-pox 35",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,8,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,1,,,,1,,2,,,,1,,,1,,,1,,10,,,1,,,5,,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,9,,,,1,,,1,,,1,,,1,,2,,,,1,,2,,,"Kill'd by a Waggon, at Christ Church London 1; Murdered at St Giles in the Fields 1",,,,1,,,1,,2,,,"Broken Leg 2",,,162,,,155,,,317,,,174,,,211,,,385,,,-28,,
2811,15160,7622,1,1713,,,3,,,Laxton-1713-03-verso,,,,1,,,1,,5,,,January,,,37,,,,1,,3,,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,1,,,,1,,4,,,53,,,99,,,,1,,,1,,,1,,10,,,,1,,67,,,,1,,29,,,"flox 0; small-pox 29",,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,10,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,1,,,,1,,,1,,,1,,23,,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,3,,,1,,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Shot accidentally with a Pistol, at St Mary in Whitechappel 1",,,1,,,"Hang'd himself (being Lunatick) at St Nicolas Olave 1",,,,1,,,1,,168,,,165,,,333,,,202,,,193,,,395,,,10,,
2812,15161,7626,1,1713,,,4,,,Laxton-1713-04-verso,,,,1,,,1,,12,,,January,,,51,,,,1,,1,,,4,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,4,,,,1,,,1,,3,,,45,,,122,,,,1,,,1,,,1,,28,,,,1,,51,,,,1,,41,,,"flox 0; small-pox 41",,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,30,,,1,,,6,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,1,,,,1,,7,,,3,,,"Drown'd 3. One accidentally in the River of Thames, at St Michael at Queenhith; One (being Lunatick) in the New River Pond, buried at St Mildred in Breadstreet; and One in the River of the Thames, at St Paul at Shadwell",,,,1,,,1,,,1,,,1,,2,,,"One by a Dray Wheel, at St John Baptist near Dowgate; One accidentally by a Coach, at St Bridget vulgarly St Brides",,,1,,,"Hang'd herself (being Lunatick) at St George in Southwark 1",,,2,,,"Broken leg 1; and One by a Fall of the Mast on Board a Ship, at St Paul at Shadwell",,,175,,,174,,,349,,,215,,,232,,,447,,,52,,
2813,15162,7628,1,1713,,,5,,,Laxton-1713-05-verso,,,,1,,,1,,19,,,January,,,50,,,,1,,4,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,3,,,4,,,,1,,,1,,56,,,122,,,,1,,,1,,,1,,14,,,,1,,48,,,,1,,46,,,"flox 0; small-pox 46",,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,19,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,3,,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,24,,,1,,,2,,,1,,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,6,,,,1,,,1,,2,,,"Found dead 2. One in a Coffin in the Street, at St Mary Abchurch; and One at St Saviour in Southwark. ",,,,1,,,1,,1,,,"Wounded accidentally by a Pistol Bullet, at St Mary in Whitechappel 1",,,2,,,"Hang'd themselves (being Lunatick) 2. One at St Thomas the Apostle; and One at St Leonard in Shoreditch. ",,,3,,,"Frighted 1; One by a Blow, at St George in Southwark; and One by a Fall out of a Window, at St Paul in Covent Garden",,,170,,,170,,,340,,,208,,,239,,,447,,,00,,1
2814,15163,7629,1,1713,,,6,,,Laxton-1713-06-verso,,,,1,,,1,,26,,,January,,,45,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,2,,,,1,,5,,,75,,,143,,,,1,,,1,,,1,,28,,,,1,,66,,,2,,,41,,,"flox 0; small-pox 41",,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,3,,,,1,,6,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,Starved to Death, at St Mary at Lambeth 1,,,2,,,10,,,,1,,,1,,,1,,4,,,,1,,,1,,28,,,1,,,11,,,1,,,,1,,1,,,,1,,1,,,3,,,,1,,,1,,,1,,,1,,6,,,1,,,10,,,1,,,"Drown'd accidentally in the River of Thames, at St Mary at Rotherhith 1",,,2,,,"Found dead 2. One in the Street, at St Laurence Jewry; and One in her Bed, at St Sepulchres without Newgate",,,,1,,,1,,,1,,,1,,,1,,,1,,1,1,,"Carbuncle 1;",1,,185,,,160,,,345,,,258,,,278,,,536,,,89,,
2815,15164,7630,1,1713,,,7,,,Laxton-1713-07-verso,,,,1,,,1,,2,,,February,,,52,,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,5,,,3,,,,1,,1,,,64,,,135,,,,1,,,1,,,1,,20,,,,1,,66,,,,1,,49,,,"flox 0; small-pox 49",,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,17,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,6,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,6,,,,1,,,1,,2,,,1,,,,1,,,1,,35,,,,1,,11,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,1,,,13,,,1,,,"Drown'd in the Rive of Thames, at St Dunstan at Stepney 1",,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,"Hang'd herself (being Lunatick) at St Dunstan in the West 1",,,3,,,"Burnt accidentally at St Andrew in Holbourn 1; Planet Struck, at St Peter in Cheapside 1; Sore Leg 1",,,152,,,160,,,312,,,275,,,248,,,523,,,-13,,
2816,15165,7638,1,1713,,,8,,,Laxton-1713-08-verso,,,,1,,,1,,9,,,February,,,48,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,6,,,,1,,,1,,1,,,68,,,140,,,,1,,,1,,,1,,11,,,,1,,69,,,,1,,51,,,"flox 0; small-pox 51",,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,12,,,,1,,1,,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,3,,,,1,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,5,,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,9,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,4,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,21,,,1,,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,1,,,8,,,2,,,"Drown'd 2. One accidentally in the River of Thames, buried at St Dunstan in the East; and One in a Ditch, at St Mary at Islington",,,1,,,"Found Dead in the River of Thames, at St Olave in Southwark 1",,,,1,,,1,,,1,,,1,,2,,,"Hang'd himself (being Lunatick) at St Sepulchres without Newgate 1; Stab'd herself with a Penknife, (being Lunatick) at St Dunstan at Stepney 1",,,3,,,"Bursten 1; Died Suddenly in a Hackney Coach, at St Giles without Cripplegate 1; Killed accidentally by a fall from a House, at St Andrew in Holbourn 1; Burnt to Death, at St James in Dukes Place 1",,1,186,,,171,,,357,,,256,,,256,,,512,,,-11,,
2817,15166,7639,1,1713,,,9,,,Laxton-1713-09-verso,,,,1,,,1,,16,,,February,,,29,,,,1,,3,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,2,,,,1,,1,,,51,,,146,,,,1,,,1,,,1,,23,,,,1,,60,,,,1,,46,,,"flox 0; small-pox 46",,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,1,,,2,,,2,,,,1,,,1,,23,,,1,,,10,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,4,,,1,,1,8,,,1,,,"Drown'd in the River of Thames, at Christ Church in Surry 1",,,2,,,"Found dead 2. One in the River of Thames, at St Olave in Southwark; and One at St Mary in the Savory",,,,1,,,1,,,1,,,1,,1,,,"Cut her Throat (being Lunatick) at St Giles without Cripplegate 1",,,1,,,"Kill'd with a piece of hot iron, at St Sepulchres without Newgate 1",,,176,,,178,,,354,,,217,,,249,,,466,,,-46,,
2818,15167,7640,1,1713,,,10,,,Laxton-1713-10-verso,,,,1,,,1,,10,,,February,,,49,,,,1,,4,,,3,,,,1,,,1,,1,,,1,,,,1,,1,,,,1,,,1,,6,,,1,,,,1,,1,,,60,,,132,,,,1,,,1,,,1,,12,,,,1,,55,,,,1,,45,,,"flox 0; small-pox 45",,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,15,,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,1,,,,1,,4,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,,1,,7,,,,1,,1,,,4,,,,1,,,1,,,1,,22,,,2,,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,3,,,1,,,8,,,1,,,"Drown'd accidentally in the River of Thames, at St Paul at Shadwel 1",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,"Burnt accidentally at St Dunstan in the West 1; One by a Fall of a piece of Timber, at St Dunstan in the West 1; and One by a Fall down Stairs, at St Mary in the Savory 1",,,169,,,168,,,337,,,225,,,252,,,477,,,11,,
2839,15168,7715,1,1713,,,11,,,Laxton-1713-11-verso,,,,1,,,1,,2,,,March,,,40,,,,1,,1,,,2,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,3,,,1,,,,1,,1,,,59,,,129,,,,1,,,1,,,1,,24,,,,1,,60,,,,1,,50,,,"flox 0; small-pox 50",,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,12,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,8,,,,1,,1,,,1,,,1,,,,1,,,1,,24,,,,1,,5,,,1,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,9,,,1,,,"Drown'd at St Margaret in Westminster 1",,,2,,,"Found dead in the River of Thames, at St Paul at Shadwel 2",,,,1,,,1,,,1,,,1,,1,,,"Cut his Throat (being Lunatick) at St Botolph without Aldgate 1",,,,1,,,1,,198,,,162,,,360,,,233,,,232,,,465,,,-12,,
2840,15169,7716,1,1713,,,12,,,Laxton-1713-12-verso,,,,1,,,1,,9,,,March,,,38,,,,1,,2,,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,7,,,2,,,,1,,2,,,86,,,132,,,,1,,,1,,,1,,22,,,,1,,53,,,1,,,24,,,"flox 0; small-pox 24",,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,16,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,41,,,,1,,8,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,6,,,,1,,,1,,1,,,"Found dead in a Coffin in the Street, at St Martin Vintrey 1",,,,1,,,1,,2,,,"Kill'd by a Coach Wheel, at St Mildred in the Poultry, buried at St Giles without Cripplegate 1; Murdered at St Dunstan in the West 1",,,,1,,,1,,1,,,"Burnt accidentally at St Ann within Aldersgate 1",,,170,,,173,,,343,,,226,,,261,,,487,,,22,,
2841,15170,7763,1,1713,,,13,,,Laxton-1713-13-verso,,,,1,,,1,,16,,,March,,,47,,,1,,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,3,,,,1,,,1,,6,,,2,,,,1,,3,,,66,,,137,,,,1,,,1,,,1,,12,,,,1,,53,,,2,,,45,,,"flox 0; small pox 45",,,,1,,2,,,,1,,,1,,1,,,,1,,2,,,16,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,9,,,,1,,,1,,2,,,,1,,,1,,,1,,45,,,,1,,7,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,10,,,2,,,"Drown'd in the River of Thames 2. One accidentally at St Botolph at Billinsgate; and One at St Margaret in Westminster",,,,1,,,1,,3,,,,1,,1,,,"Murdered at St James in Westminster 1",,,,1,,,1,,,1,,,1,,152,,,187,,,339,,,264,,,245,,,509,,,22,,
2842,15171,7764,1,1713,,,14,,,Laxton-1713-14-verso,,,,1,,,1,,23,,,March,,,36,,,,1,,5,,,1,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,8,,,1,,,,1,,2,,,66,,,155,,,,1,,,1,,,1,,17,,,,1,,56,,,,1,,41,,,"flox 0; small-pox 41",,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,5,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,31,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,9,,,,1,,,1,,1,,,"Found dead in a Coffin, at St Mary Aldermary 1",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Planet Struck, at St Botolph without Aldgate 1; Scalded to Death in a Dyers Copper, at St Martin Vintrey, buried at St Olave in Silverstreet 1",,,181,,,170,,,351,,,236,,,247,,,483,,,-26,,
2843,15172,7765,1,1714,,,15,,,Laxton-1714-15-verso,,,,1,,,1,,30,,,March,,,46,,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,4,,,,1,,,1,,1,,,66,,,142,,,,1,,,1,,,1,,19,,,,1,,62,,,1,,,36,,,"flox 0; small-pox 36",,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,11,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,32,,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,4,,,,1,,,1,,7,,,1,,,"Drown'd accidentally at St Mary at Rotherhith 1",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Hang'd himself at Trinity Parish 1; Threw himself out of a Window, (being Lunatick and Distracted,) at St Bridget vulgarly St Brides, buried at St Sepulchres without Newgate 1",,,1,,,"Kill'd by a Fall from a Window, at St Botolph without Aldersgate 1",,,173,,,160,,,333,,,240,,,229,,,469,,,-14,,
2844,15173,7570,1,1714,,,16,,,Laxton-1714-16-verso,,,,1,,,1,,6,,,April,,,38,,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,5,,,,1,,,1,,2,,,79,,,136,,,,1,,1,,,,1,,20,,,,1,,60,,,,1,,36,,,"flox 0; small-pox 36",,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,8,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,2,,,1,,,,1,,,1,,,1,,5,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,2,,,9,,,,1,,,1,,4,,,,1,,,1,,,1,,37,,,,1,,6,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,1,,,2,,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kill'd by a Fall from a Ladder, at St. Ann in Westminster 1.",,,194,,,180,,,374,,,240,,,255,,,495,,,26,,
